score,family_id,H_raw,Hmax,H_star
44.6,legacy_linear_v1,0.0,1.057683465515,0.0
44.7,legacy_linear_v1,0.0,1.057683465515,0.0
44.8,legacy_linear_v1,0.0,1.057683465515,0.0
44.9,legacy_linear_v1,0.0,1.057683465515,0.0
45.0,legacy_linear_v1,0.0,1.057683465515,0.0
45.1,legacy_linear_v1,0.0,1.057683465515,0.0
45.2,legacy_linear_v1,0.0,1.057683465515,0.0
45.3,legacy_linear_v1,0.0,1.057683465515,0.0
45.4,legacy_linear_v1,0.0,1.057683465515,0.0
45.5,legacy_linear_v1,0.0,1.057683465515,0.0
45.6,legacy_linear_v1,0.0,1.057683465515,0.0
45.7,legacy_linear_v1,0.0,1.057683465515,0.0
45.8,legacy_linear_v1,0.0,1.057683465515,0.0
45.9,legacy_linear_v1,0.0,1.057683465515,0.0
46.0,legacy_linear_v1,0.0,1.057683465515,0.0
46.1,legacy_linear_v1,0.0,1.057683465515,0.0
46.2,legacy_linear_v1,0.0,1.057683465515,0.0
46.3,legacy_linear_v1,0.0,1.057683465515,0.0
46.4,legacy_linear_v1,0.0,1.057683465515,0.0
46.5,legacy_linear_v1,0.0,1.057683465515,0.0
46.6,legacy_linear_v1,0.0,1.057683465515,0.0
46.7,legacy_linear_v1,0.0,1.057683465515,0.0
46.8,legacy_linear_v1,0.0,1.057683465515,0.0
46.9,legacy_linear_v1,0.0,1.057683465515,0.0
47.0,legacy_linear_v1,0.0,1.057683465515,0.0
47.1,legacy_linear_v1,0.0,1.057683465515,0.0
47.2,legacy_linear_v1,0.0,1.057683465515,0.0
47.3,legacy_linear_v1,0.0,1.057683465515,0.0
47.4,legacy_linear_v1,0.0,1.057683465515,0.0
47.5,legacy_linear_v1,0.0,1.057683465515,0.0
47.6,legacy_linear_v1,0.0,1.057683465515,0.0
47.7,legacy_linear_v1,0.0,1.057683465515,0.0
47.8,legacy_linear_v1,0.0,1.057683465515,0.0
47.9,legacy_linear_v1,0.0,1.057683465515,0.0
48.0,legacy_linear_v1,0.0,1.057683465515,0.0
48.1,legacy_linear_v1,0.0,1.057683465515,0.0
48.2,legacy_linear_v1,0.0,1.057683465515,0.0
48.3,legacy_linear_v1,0.0,1.057683465515,0.0
48.4,legacy_linear_v1,0.0,1.057683465515,0.0
48.5,legacy_linear_v1,0.0,1.057683465515,0.0
48.6,legacy_linear_v1,0.0,1.057683465515,0.0
48.7,legacy_linear_v1,0.0,1.057683465515,0.0
48.8,legacy_linear_v1,0.0,1.057683465515,0.0
48.9,legacy_linear_v1,0.0,1.057683465515,0.0
49.0,legacy_linear_v1,0.0,1.057683465515,0.0
49.1,legacy_linear_v1,0.0,1.057683465515,0.0
